index,name,ext,folder,rde_name,rde_folder
1550,,,field_room,zel_a20e.bin,work\cdrom\map\mapbin
1551,,,field_room,zel_a01f.prd,work\cdrom\map\mapbin
1552,,,field_room,zel_a20e.ctd,work\cdrom\map\mapbin
1553,,,field_room,zel_a21i.bin,work\cdrom\map\mapbin
1554,,,field_room,zel_a12i.prd,work\cdrom\map\mapbin
1555,,,field_room,zel_a21i.ctd,work\cdrom\map\mapbin
1556,,,field_room,mab_a01f.bin,work\cdrom\map\mapbin
1557,,,field_room,mab_a01f.prd,work\cdrom\map\mapbin
1558,,,field_room,mab_a01f.ctd,work\cdrom\map\mapbin
1559,,,field_room,mab_b01f.bin,work\cdrom\map\mapbin
1560,,,field_room,mab_a01f.prd,work\cdrom\map\mapbin
1561,,,field_room,mab_b01f.ctd,work\cdrom\map\mapbin
1562,,,field_room,mab_a02f.bin,work\cdrom\map\mapbin
1563,,,field_room,mab_a02f.prd,work\cdrom\map\mapbin
1564,,,field_room,mab_a02f.ctd,work\cdrom\map\mapbin
1565,,,field_room,mab_b02f.bin,work\cdrom\map\mapbin
1566,,,field_room,mab_a02f.prd,work\cdrom\map\mapbin
1567,,,field_room,mab_b02f.ctd,work\cdrom\map\mapbin
1568,,,field_room,mab_a03i.bin,work\cdrom\map\mapbin
1569,,,field_room,mab_a03i.prd,work\cdrom\map\mapbin
1570,,,field_room,mab_a03i.ctd,work\cdrom\map\mapbin
1571,,,field_room,mab_b03i.bin,work\cdrom\map\mapbin
1572,,,field_room,mab_a03i.prd,work\cdrom\map\mapbin
1573,,,field_room,mab_b03i.ctd,work\cdrom\map\mapbin
1574,,,field_room,mab_a04i.bin,work\cdrom\map\mapbin
1575,,,field_room,mab_a04i.prd,work\cdrom\map\mapbin
1576,,,field_room,mab_a04i.ctd,work\cdrom\map\mapbin
1577,,,field_room,mab_b04i.bin,work\cdrom\map\mapbin
1578,,,field_room,mab_a04i.prd,work\cdrom\map\mapbin
1579,,,field_room,mab_b04i.ctd,work\cdrom\map\mapbin
1580,,,field_room,mab_a05i.bin,work\cdrom\map\mapbin
1581,,,field_room,mab_a05i.prd,work\cdrom\map\mapbin
1582,,,field_room,mab_a05i.ctd,work\cdrom\map\mapbin
1583,,,field_room,mab_b05i.bin,work\cdrom\map\mapbin
1584,,,field_room,mab_a05i.prd,work\cdrom\map\mapbin
1585,,,field_room,mab_b05i.ctd,work\cdrom\map\mapbin
1586,,,field_room,mab_a06i.bin,work\cdrom\map\mapbin
1587,,,field_room,mab_a06i.prd,work\cdrom\map\mapbin
1588,,,field_room,mab_a06i.ctd,work\cdrom\map\mapbin
1589,,,field_room,mab_b06i.bin,work\cdrom\map\mapbin
1590,,,field_room,mab_a06i.prd,work\cdrom\map\mapbin
1591,,,field_room,mab_b06i.ctd,work\cdrom\map\mapbin
1592,,,field_room,mab_b07i.bin,work\cdrom\map\mapbin
1593,,,field_room,mab_b07i.prd,work\cdrom\map\mapbin
1594,,,field_room,mab_b07i.ctd,work\cdrom\map\mapbin
1595,,,field_room,mab_a08f.bin,work\cdrom\map\mapbin
1596,,,field_room,mab_a08f.prd,work\cdrom\map\mapbin
1597,,,field_room,mab_a08f.ctd,work\cdrom\map\mapbin
1598,,,field_room,gat_a01f.bin,work\cdrom\map\mapbin
1599,,,field_room,gat_a01f.prd,work\cdrom\map\mapbin
1600,,,field_room,gat_a01f.ctd,work\cdrom\map\mapbin
1601,,,field_room,gat_b01f.bin,work\cdrom\map\mapbin
1602,,,field_room,gat_b01f.prd,work\cdrom\map\mapbin
1603,,,field_room,gat_b01f.ctd,work\cdrom\map\mapbin
1604,,,field_room,dry_a01f.bin,work\cdrom\map\mapbin
1605,,,field_room,dry_a01f.prd,work\cdrom\map\mapbin
1606,,,field_room,dry_a01f.ctd,work\cdrom\map\mapbin
1607,,,field_room,dry_b01f.bin,work\cdrom\map\mapbin
1608,,,field_room,dry_b01f.prd,work\cdrom\map\mapbin
1609,,,field_room,dry_b01f.ctd,work\cdrom\map\mapbin
1610,,,field_room,dry_a02f.bin,work\cdrom\map\mapbin
1611,,,field_room,dry_a02f.prd,work\cdrom\map\mapbin
1612,,,field_room,dry_a02f.ctd,work\cdrom\map\mapbin
1613,,,field_room,dry_b02f.bin,work\cdrom\map\mapbin
1614,,,field_room,dry_a02f.prd,work\cdrom\map\mapbin
1615,,,field_room,dry_b02f.ctd,work\cdrom\map\mapbin
1616,,,field_room,dry_a03f.bin,work\cdrom\map\mapbin
1617,,,field_room,dry_a03f.prd,work\cdrom\map\mapbin
1618,,,field_room,dry_a03f.ctd,work\cdrom\map\mapbin
1619,,,field_room,dry_b03f.bin,work\cdrom\map\mapbin
1620,,,field_room,dry_a03f.prd,work\cdrom\map\mapbin
1621,,,field_room,dry_b03f.ctd,work\cdrom\map\mapbin
1622,,,field_room,dry_a04f.bin,work\cdrom\map\mapbin
1623,,,field_room,dry_a04f.prd,work\cdrom\map\mapbin
1624,,,field_room,dry_a04f.ctd,work\cdrom\map\mapbin
1625,,,field_room,dry_b04f.bin,work\cdrom\map\mapbin
1626,,,field_room,dry_a04f.prd,work\cdrom\map\mapbin
1627,,,field_room,dry_b04f.ctd,work\cdrom\map\mapbin
1628,,,field_room,mja_a01f.bin,work\cdrom\map\mapbin
1629,,,field_room,mja_a01f.prd,work\cdrom\map\mapbin
1630,,,field_room,mja_a01f.ctd,work\cdrom\map\mapbin
1631,,,field_room,mja_b01f.bin,work\cdrom\map\mapbin
1632,,,field_room,mja_a01f.prd,work\cdrom\map\mapbin
1633,,,field_room,mja_b01f.ctd,work\cdrom\map\mapbin
1634,,,field_room,mja_a02f.bin,work\cdrom\map\mapbin
1635,,,field_room,mja_a02f.prd,work\cdrom\map\mapbin
1636,,,field_room,mja_a02f.ctd,work\cdrom\map\mapbin
1637,,,field_room,mja_b02f.bin,work\cdrom\map\mapbin
1638,,,field_room,mja_a02f.prd,work\cdrom\map\mapbin
1639,,,field_room,mja_b02f.ctd,work\cdrom\map\mapbin
1640,,,field_room,mja_a03f.bin,work\cdrom\map\mapbin
1641,,,field_room,mja_a03f.prd,work\cdrom\map\mapbin
1642,,,field_room,mja_a03f.ctd,work\cdrom\map\mapbin
1643,,,field_room,mja_b03f.bin,work\cdrom\map\mapbin
1644,,,field_room,mja_a03f.prd,work\cdrom\map\mapbin
1645,,,field_room,mja_b03f.ctd,work\cdrom\map\mapbin
1646,,,field_room,mja_a04f.bin,work\cdrom\map\mapbin
1647,,,field_room,mja_a04f.prd,work\cdrom\map\mapbin
1648,,,field_room,mja_a04f.ctd,work\cdrom\map\mapbin
1649,,,field_room,mja_b04f.bin,work\cdrom\map\mapbin
1650,,,field_room,mja_b04f.prd,work\cdrom\map\mapbin
1651,,,field_room,mja_b04f.ctd,work\cdrom\map\mapbin
1652,,,field_room,mja_b05e.bin,work\cdrom\map\mapbin
1653,,,field_room,mja_b04f.prd,work\cdrom\map\mapbin
1654,,,field_room,mja_b05e.ctd,work\cdrom\map\mapbin
1655,,,field_room,dri_a01f.bin,work\cdrom\map\mapbin
1656,,,field_room,dri_a01f.prd,work\cdrom\map\mapbin
1657,,,field_room,dri_a01f.ctd,work\cdrom\map\mapbin
1658,,,field_room,dri_a02i.bin,work\cdrom\map\mapbin
1659,,,field_room,dri_a02i.prd,work\cdrom\map\mapbin
1660,,,field_room,dri_a02i.ctd,work\cdrom\map\mapbin
1661,,,field_room,dri_b01f.bin,work\cdrom\map\mapbin
1662,,,field_room,dri_a01f.prd,work\cdrom\map\mapbin
1663,,,field_room,dri_b01f.ctd,work\cdrom\map\mapbin
1664,,,field_room,dri_b02i.bin,work\cdrom\map\mapbin
1665,,,field_room,dri_a02i.prd,work\cdrom\map\mapbin
1666,,,field_room,dri_b02i.ctd,work\cdrom\map\mapbin
1667,,,field_room,ten_a01f.bin,work\cdrom\map\mapbin
1668,,,field_room,ten_a01f.prd,work\cdrom\map\mapbin
1669,,,field_room,ten_a01f.ctd,work\cdrom\map\mapbin
1670,,,field_room,ten_b01f.bin,work\cdrom\map\mapbin
1671,,,field_room,ten_a01f.prd,work\cdrom\map\mapbin
1672,,,field_room,ten_b01f.ctd,work\cdrom\map\mapbin
1673,,,field_room,ten_a02f.bin,work\cdrom\map\mapbin
1674,,,field_room,ten_a02f.prd,work\cdrom\map\mapbin
1675,,,field_room,ten_a02f.ctd,work\cdrom\map\mapbin
1676,,,field_room,ten_b02f.bin,work\cdrom\map\mapbin
1677,,,field_room,ten_a02f.prd,work\cdrom\map\mapbin
1678,,,field_room,ten_b02f.ctd,work\cdrom\map\mapbin
1679,,,field_room,ten_a03f.bin,work\cdrom\map\mapbin
1680,,,field_room,ten_a03f.prd,work\cdrom\map\mapbin
1681,,,field_room,ten_a03f.ctd,work\cdrom\map\mapbin
1682,,,field_room,ten_b03f.bin,work\cdrom\map\mapbin
1683,,,field_room,ten_a03f.prd,work\cdrom\map\mapbin
1684,,,field_room,ten_b03f.ctd,work\cdrom\map\mapbin
1685,,,field_room,dummy.dat,work\cdrom\dummy
1686,,,field_room,dummy.dat,work\cdrom\dummy
1687,,,field_room,dummy.dat,work\cdrom\dummy
1688,,,field_room,dummy.dat,work\cdrom\dummy
1689,,,field_room,dummy.dat,work\cdrom\dummy
1690,,,field_room,dummy.dat,work\cdrom\dummy
1691,,,field_room,dummy.dat,work\cdrom\dummy
1692,,,field_room,dummy.dat,work\cdrom\dummy
1693,,,field_room,dummy.dat,work\cdrom\dummy
1694,,,field_room,dummy.dat,work\cdrom\dummy
1695,,,field_room,dummy.dat,work\cdrom\dummy
1696,,,field_room,dummy.dat,work\cdrom\dummy
1697,,,field_room,kur_a01f.bin,work\cdrom\map\mapbin
1698,,,field_room,kur_a01f.prd,work\cdrom\map\mapbin
1699,,,field_room,kur_a01f.ctd,work\cdrom\map\mapbin
1700,,,field_room,kur_b01f.bin,work\cdrom\map\mapbin
1701,,,field_room,kur_a01f.prd,work\cdrom\map\mapbin
1702,,,field_room,kur_b01f.ctd,work\cdrom\map\mapbin
1703,,,field_room,kur_a02f.bin,work\cdrom\map\mapbin
1704,,,field_room,kur_a02f.prd,work\cdrom\map\mapbin
1705,,,field_room,kur_a02f.ctd,work\cdrom\map\mapbin
1706,,,field_room,dummy.dat,work\cdrom\dummy
1707,,,field_room,dummy.dat,work\cdrom\dummy
1708,,,field_room,dummy.dat,work\cdrom\dummy
1709,,,field_room,kur_a03f.bin,work\cdrom\map\mapbin
1710,,,field_room,kur_a03f.prd,work\cdrom\map\mapbin
1711,,,field_room,kur_a03f.ctd,work\cdrom\map\mapbin
1712,,,field_room,dummy.dat,work\cdrom\dummy
1713,,,field_room,dummy.dat,work\cdrom\dummy
1714,,,field_room,dummy.dat,work\cdrom\dummy
1715,,,field_room,dummy.dat,work\cdrom\dummy
1716,,,field_room,dummy.dat,work\cdrom\dummy
1717,,,field_room,dummy.dat,work\cdrom\dummy
1718,,,field_room,hes_a01f.bin,work\cdrom\map\mapbin
1719,,,field_room,hes_a01f.prd,work\cdrom\map\mapbin
1720,,,field_room,hes_a01f.ctd,work\cdrom\map\mapbin
1721,,,field_room,hes_b01f.bin,work\cdrom\map\mapbin
1722,,,field_room,hes_a01f.prd,work\cdrom\map\mapbin
1723,,,field_room,hes_b01f.ctd,work\cdrom\map\mapbin
1724,,,field_room,hes_a02f.bin,work\cdrom\map\mapbin
1725,,,field_room,hes_a02f.prd,work\cdrom\map\mapbin
1726,,,field_room,hes_a02f.ctd,work\cdrom\map\mapbin
1727,,,field_room,hes_b02f.bin,work\cdrom\map\mapbin
1728,,,field_room,hes_a02f.prd,work\cdrom\map\mapbin
1729,,,field_room,hes_b02f.ctd,work\cdrom\map\mapbin
1730,,,field_room,hes_a03f.bin,work\cdrom\map\mapbin
1731,,,field_room,hes_a03f.prd,work\cdrom\map\mapbin
1732,,,field_room,hes_a03f.ctd,work\cdrom\map\mapbin
1733,,,field_room,hes_b03f.bin,work\cdrom\map\mapbin
1734,,,field_room,hes_a03f.prd,work\cdrom\map\mapbin
1735,,,field_room,hes_b03f.ctd,work\cdrom\map\mapbin
1736,,,field_room,hes_a04f.bin,work\cdrom\map\mapbin
1737,,,field_room,hes_a04f.prd,work\cdrom\map\mapbin
1738,,,field_room,hes_a04f.ctd,work\cdrom\map\mapbin
1739,,,field_room,hes_b04f.bin,work\cdrom\map\mapbin
1740,,,field_room,hes_a04f.prd,work\cdrom\map\mapbin
1741,,,field_room,hes_b04f.ctd,work\cdrom\map\mapbin
1742,,,field_room,bak_a01f.bin,work\cdrom\map\mapbin
1743,,,field_room,test.prd,work\cdrom\map\mapbin
1744,,,field_room,bak_a01f.ctd,work\cdrom\map\mapbin
1745,,,field_room,bak_a02f.bin,work\cdrom\map\mapbin
1746,,,field_room,test.prd,work\cdrom\map\mapbin
1747,,,field_room,bak_a02f.ctd,work\cdrom\map\mapbin
1748,,,field_room,bak_a03f.bin,work\cdrom\map\mapbin
1749,,,field_room,test.prd,work\cdrom\map\mapbin
1750,,,field_room,bak_a03f.ctd,work\cdrom\map\mapbin
1751,,,field_room,bak_a04i.bin,work\cdrom\map\mapbin
1752,,,field_room,bak_a04i.prd,work\cdrom\map\mapbin
1753,,,field_room,bak_a04i.ctd,work\cdrom\map\mapbin
1754,,,field_room,bak_a05f.bin,work\cdrom\map\mapbin
1755,,,field_room,test.prd,work\cdrom\map\mapbin
1756,,,field_room,bak_a05f.ctd,work\cdrom\map\mapbin
1757,,,field_room,bak_a06f.bin,work\cdrom\map\mapbin
1758,,,field_room,bak_a06f.prd,work\cdrom\map\mapbin
1759,,,field_room,bak_a06f.ctd,work\cdrom\map\mapbin
1760,,,field_room,bak_a07f.bin,work\cdrom\map\mapbin
1761,,,field_room,test.prd,work\cdrom\map\mapbin
1762,,,field_room,bak_a07f.ctd,work\cdrom\map\mapbin
1763,,,field_room,bak_a08f.bin,work\cdrom\map\mapbin
1764,,,field_room,test.prd,work\cdrom\map\mapbin
1765,,,field_room,bak_a08f.ctd,work\cdrom\map\mapbin
1766,,,field_room,bak_a09f.bin,work\cdrom\map\mapbin
1767,,,field_room,test.prd,work\cdrom\map\mapbin
1768,,,field_room,bak_a09f.ctd,work\cdrom\map\mapbin
1769,,,field_room,bak_a10f.bin,work\cdrom\map\mapbin
1770,,,field_room,bak_a10f.prd,work\cdrom\map\mapbin
1771,,,field_room,bak_a10f.ctd,work\cdrom\map\mapbin
1772,,,field_room,bak_a11f.bin,work\cdrom\map\mapbin
1773,,,field_room,bak_a11f.prd,work\cdrom\map\mapbin
1774,,,field_room,bak_a11f.ctd,work\cdrom\map\mapbin
1775,,,field_room,bak_a12f.bin,work\cdrom\map\mapbin
1776,,,field_room,bak_a12f.prd,work\cdrom\map\mapbin
1777,,,field_room,bak_a12f.ctd,work\cdrom\map\mapbin
1778,,,field_room,bak_a13e.bin,work\cdrom\map\mapbin
1779,,,field_room,bak_a13e.prd,work\cdrom\map\mapbin
1780,,,field_room,bak_a13e.ctd,work\cdrom\map\mapbin
1781,,,field_room,bak_a14e.bin,work\cdrom\map\mapbin
1782,,,field_room,bak_a14e.prd,work\cdrom\map\mapbin
1783,,,field_room,bak_a14e.ctd,work\cdrom\map\mapbin
1784,,,field_room,bak_a15e.bin,work\cdrom\map\mapbin
1785,,,field_room,bak_a15e.prd,work\cdrom\map\mapbin
1786,,,field_room,bak_a15e.ctd,work\cdrom\map\mapbin
1787,,,field_room,bak_a16e.bin,work\cdrom\map\mapbin
1788,,,field_room,bak_a12f.prd,work\cdrom\map\mapbin
1789,,,field_room,bak_a16e.ctd,work\cdrom\map\mapbin
1790,,,field_room,dummy.dat,work\cdrom\dummy
1791,,,field_room,dummy.dat,work\cdrom\dummy
1792,,,field_room,dummy.dat,work\cdrom\dummy
1793,,,field_room,dummy.dat,work\cdrom\dummy
1794,,,field_room,dummy.dat,work\cdrom\dummy
1795,,,field_room,dummy.dat,work\cdrom\dummy
1796,,,field_room,dummy.dat,work\cdrom\dummy
1797,,,field_room,dummy.dat,work\cdrom\dummy
1798,,,field_room,dummy.dat,work\cdrom\dummy
1799,,,field_room,crn_b01i.bin,work\cdrom\map\mapbin
1800,,,field_room,crn_b01i.prd,work\cdrom\map\mapbin
1801,,,field_room,crn_b01i.ctd,work\cdrom\map\mapbin
1802,,,field_room,dummy.dat,work\cdrom\dummy
1803,,,field_room,dummy.dat,work\cdrom\dummy
1804,,,field_room,dummy.dat,work\cdrom\dummy
1805,,,field_room,dummy.dat,work\cdrom\dummy
1806,,,field_room,dummy.dat,work\cdrom\dummy
1807,,,field_room,dummy.dat,work\cdrom\dummy
1808,,,field_room,dummy.dat,work\cdrom\dummy
1809,,,field_room,dummy.dat,work\cdrom\dummy
1810,,,field_room,dummy.dat,work\cdrom\dummy
1811,,,field_room,dummy.dat,work\cdrom\dummy
1812,,,field_room,dummy.dat,work\cdrom\dummy
1813,,,field_room,dummy.dat,work\cdrom\dummy
1814,,,field_room,dummy.dat,work\cdrom\dummy
1815,,,field_room,dummy.dat,work\cdrom\dummy
1816,,,field_room,dummy.dat,work\cdrom\dummy
1817,,,field_room,dummy.dat,work\cdrom\dummy
1818,,,field_room,dummy.dat,work\cdrom\dummy
1819,,,field_room,dummy.dat,work\cdrom\dummy
1820,,,field_room,dummy.dat,work\cdrom\dummy
1821,,,field_room,dummy.dat,work\cdrom\dummy
1822,,,field_room,dummy.dat,work\cdrom\dummy
1823,,,field_room,dummy.dat,work\cdrom\dummy
1824,,,field_room,dummy.dat,work\cdrom\dummy
1825,,,field_room,dummy.dat,work\cdrom\dummy
1826,,,field_room,dummy.dat,work\cdrom\dummy
1827,,,field_room,dummy.dat,work\cdrom\dummy
1828,,,field_room,dummy.dat,work\cdrom\dummy
1829,,,field_room,dummy.dat,work\cdrom\dummy
1830,,,field_room,dummy.dat,work\cdrom\dummy
1831,,,field_room,dummy.dat,work\cdrom\dummy
1832,,,field_room,fin_15.bin,work\cdrom\map\mapbin
1833,,,field_room,alu_a06f.prd,work\cdrom\map\mapbin
1834,,,field_room,fin_15.ctd,work\cdrom\map\mapbin
1835,,,field_room,fin_08.bin,work\cdrom\map\mapbin
1836,,,field_room,fin_08.prd,work\cdrom\map\mapbin
1837,,,field_room,fin_08.ctd,work\cdrom\map\mapbin
1838,,,field_room,fin_09.bin,work\cdrom\map\mapbin
1839,,,field_room,jac_b13i.prd,work\cdrom\map\mapbin
1840,,,field_room,fin_09.ctd,work\cdrom\map\mapbin
1841,,,field_room,dummy.dat,work\cdrom\dummy
1842,,,field_room,dummy.dat,work\cdrom\dummy
1843,,,field_room,dummy.dat,work\cdrom\dummy
1844,,,field_room,fin_11.bin,work\cdrom\map\mapbin
1845,,,field_room,jac_b13i.prd,work\cdrom\map\mapbin
1846,,,field_room,fin_11.ctd,work\cdrom\map\mapbin
1847,,,field_room,fin_01.bin,work\cdrom\map\mapbin
1848,,,field_room,tel_b06i.prd,work\cdrom\map\mapbin
1849,,,field_room,fin_01.ctd,work\cdrom\map\mapbin
1850,,,field_room,fin_02.bin,work\cdrom\map\mapbin
1851,,,field_room,fin_02.prd,work\cdrom\map\mapbin
1852,,,field_room,fin_02.ctd,work\cdrom\map\mapbin
1853,,,field_room,fin_03.bin,work\cdrom\map\mapbin
1854,,,field_room,fin_03.prd,work\cdrom\map\mapbin
1855,,,field_room,fin_03.ctd,work\cdrom\map\mapbin
1856,,,field_room,dummy.dat,work\cdrom\dummy
1857,,,field_room,dummy.dat,work\cdrom\dummy
1858,,,field_room,dummy.dat,work\cdrom\dummy
1859,,,field_room,dummy.dat,work\cdrom\dummy
1860,,,field_room,dummy.dat,work\cdrom\dummy
1861,,,field_room,dummy.dat,work\cdrom\dummy
1862,,,field_room,fin_16.bin,work\cdrom\map\mapbin
1863,,,field_room,ryu_a24i.prd,work\cdrom\map\mapbin
1864,,,field_room,fin_16.ctd,work\cdrom\map\mapbin
1865,,,field_room,fin_17.bin,work\cdrom\map\mapbin
1866,,,field_room,ryu_a28i.prd,work\cdrom\map\mapbin
1867,,,field_room,fin_17.ctd,work\cdrom\map\mapbin
1868,,,field_room,fin_18.bin,work\cdrom\map\mapbin
1869,,,field_room,you_b10e.prd,work\cdrom\map\mapbin
1870,,,field_room,fin_18.ctd,work\cdrom\map\mapbin
1871,,,field_room,fin_19.bin,work\cdrom\map\mapbin
1872,,,field_room,you_b02i.prd,work\cdrom\map\mapbin
1873,,,field_room,fin_19.ctd,work\cdrom\map\mapbin
1874,,,field_room,fin_32.bin,work\cdrom\map\mapbin
1875,,,field_room,mab_a04i.prd,work\cdrom\map\mapbin
1876,,,field_room,fin_32.ctd,work\cdrom\map\mapbin
1877,,,field_room,fin_34.bin,work\cdrom\map\mapbin
1878,,,field_room,jac_b24i.prd,work\cdrom\map\mapbin
1879,,,field_room,fin_34.ctd,work\cdrom\map\mapbin
1880,,,field_room,fin_05.bin,work\cdrom\map\mapbin
1881,,,field_room,mab_a08f.prd,work\cdrom\map\mapbin
1882,,,field_room,fin_05.ctd,work\cdrom\map\mapbin
1883,,,field_room,fin_33.bin,work\cdrom\map\mapbin
1884,,,field_room,gat_b01f.prd,work\cdrom\map\mapbin
1885,,,field_room,fin_33.ctd,work\cdrom\map\mapbin
1886,,,field_room,dummy.dat,work\cdrom\dummy
1887,,,field_room,dummy.dat,work\cdrom\dummy
1888,,,field_room,dummy.dat,work\cdrom\dummy
1889,,,field_room,dummy.dat,work\cdrom\dummy
1890,,,field_room,dummy.dat,work\cdrom\dummy
1891,,,field_room,dummy.dat,work\cdrom\dummy
1892,,,field_room,dummy.dat,work\cdrom\dummy
1893,,,field_room,dummy.dat,work\cdrom\dummy
1894,,,field_room,dummy.dat,work\cdrom\dummy
1895,,,field_room,dummy.dat,work\cdrom\dummy
1896,,,field_room,dummy.dat,work\cdrom\dummy
1897,,,field_room,dummy.dat,work\cdrom\dummy
1898,,,field_room,dummy.dat,work\cdrom\dummy
1899,,,field_room,dummy.dat,work\cdrom\dummy
1900,,,field_room,dummy.dat,work\cdrom\dummy
1901,,,field_room,dummy.dat,work\cdrom\dummy
1902,,,field_room,dummy.dat,work\cdrom\dummy
1903,,,field_room,dummy.dat,work\cdrom\dummy
1904,,,field_room,dummy.dat,work\cdrom\dummy
1905,,,field_room,dummy.dat,work\cdrom\dummy
1906,,,field_room,dummy.dat,work\cdrom\dummy
1907,,,field_room,dummy.dat,work\cdrom\dummy
1908,,,field_room,dummy.dat,work\cdrom\dummy
1909,,,field_room,dummy.dat,work\cdrom\dummy
1910,,,field_room,dummy.dat,work\cdrom\dummy
1911,,,field_room,dummy.dat,work\cdrom\dummy
1912,,,field_room,dummy.dat,work\cdrom\dummy
1913,,,field_room,dummy.dat,work\cdrom\dummy
1914,,,field_room,dummy.dat,work\cdrom\dummy
1915,,,field_room,dummy.dat,work\cdrom\dummy
1916,,,field_room,dummy.dat,work\cdrom\dummy
1917,,,field_room,dummy.dat,work\cdrom\dummy
1918,,,field_room,dummy.dat,work\cdrom\dummy
1919,,,field_room,dummy.dat,work\cdrom\dummy
1920,,,field_room,dummy.dat,work\cdrom\dummy
1921,,,field_room,dummy.dat,work\cdrom\dummy
1922,,,field_room,dummy.dat,work\cdrom\dummy
1923,,,field_room,dummy.dat,work\cdrom\dummy
1924,,,field_room,dummy.dat,work\cdrom\dummy
1925,,,field_room,dummy.dat,work\cdrom\dummy
1926,,,field_room,dummy.dat,work\cdrom\dummy
1927,,,field_room,dummy.dat,work\cdrom\dummy
1928,,,field_room,dummy.dat,work\cdrom\dummy
1929,,,field_room,dummy.dat,work\cdrom\dummy
1930,,,field_room,dummy.dat,work\cdrom\dummy
1931,,,field_room,dummy.dat,work\cdrom\dummy
1932,,,field_room,dummy.dat,work\cdrom\dummy
1933,,,field_room,dummy.dat,work\cdrom\dummy
1934,,,field_room,dummy.dat,work\cdrom\dummy
1935,,,field_room,dummy.dat,work\cdrom\dummy
1936,,,field_room,dummy.dat,work\cdrom\dummy
1937,,,field_room,dummy.dat,work\cdrom\dummy
1938,,,field_room,dummy.dat,work\cdrom\dummy
1939,,,field_room,dummy.dat,work\cdrom\dummy
1940,,,field_room,dummy.dat,work\cdrom\dummy
1941,,,field_room,dummy.dat,work\cdrom\dummy
1942,,,field_room,dummy.dat,work\cdrom\dummy
1943,,,field_room,dummy.dat,work\cdrom\dummy
1944,,,field_room,dummy.dat,work\cdrom\dummy
1945,,,field_room,dummy.dat,work\cdrom\dummy
1946,,,field_room,dummy.dat,work\cdrom\dummy
1947,,,field_room,dummy.dat,work\cdrom\dummy
1948,,,field_room,dummy.dat,work\cdrom\dummy
1949,,,field_room,dummy.dat,work\cdrom\dummy
1950,,,field_room,dummy.dat,work\cdrom\dummy
1951,,,field_room,dummy.dat,work\cdrom\dummy
1952,,,field_room,dummy.dat,work\cdrom\dummy
1953,,,field_room,dummy.dat,work\cdrom\dummy
1954,,,field_room,dummy.dat,work\cdrom\dummy
1955,,,field_room,dummy.dat,work\cdrom\dummy
1956,,,field_room,dummy.dat,work\cdrom\dummy
1957,,,field_room,dummy.dat,work\cdrom\dummy
1958,,,field_room,dummy.dat,work\cdrom\dummy
1959,,,field_room,dummy.dat,work\cdrom\dummy
1960,,,field_room,dummy.dat,work\cdrom\dummy
1961,,,field_room,tok_a01f.bin,work\cdrom\map\mapbin
1962,,,field_room,tok_a01f.prd,work\cdrom\map\mapbin
1963,,,field_room,tok_a01f.ctd,work\cdrom\map\mapbin
1964,,,field_room,tok_a02f.bin,work\cdrom\map\mapbin
1965,,,field_room,test.prd,work\cdrom\map\mapbin
1966,,,field_room,tok_a02f.ctd,work\cdrom\map\mapbin
1967,,,field_room,blk_00.bin,work\cdrom\map\mapbin
1968,,,field_room,test.prd,work\cdrom\map\mapbin
1969,,,field_room,blk_00.ctd,work\cdrom\map\mapbin
1970,,,field_room,dummy.dat,work\cdrom\dummy
1971,,,field_room,dummy.dat,work\cdrom\dummy
1972,,,field_room,dummy.dat,work\cdrom\dummy
1973,,,field_room,dummy.dat,work\cdrom\dummy
1974,,,field_room,dummy.dat,work\cdrom\dummy
1975,,,field_room,dummy.dat,work\cdrom\dummy
1976,,,field_room,dummy.dat,work\cdrom\dummy
1977,,,field_room,dummy.dat,work\cdrom\dummy
1978,,,field_room,dummy.dat,work\cdrom\dummy
1979,,,field_room,dummy.dat,work\cdrom\dummy
1980,,,field_room,dummy.dat,work\cdrom\dummy
1981,,,field_room,dummy.dat,work\cdrom\dummy
1982,,,field_room,bak_a17e.bin,work\cdrom\map\mapbin
1983,,,field_room,bak_a17f.prd,work\cdrom\map\mapbin
1984,,,field_room,bak_a17e.ctd,work\cdrom\map\mapbin
1985,,,field_room,fin_31.bin,work\cdrom\map\mapbin
1986,,,field_room,alu_a05i.prd,work\cdrom\map\mapbin
1987,,,field_room,fin_31.ctd,work\cdrom\map\mapbin
1988,,,field_room,fin_12.bin,work\cdrom\map\mapbin
1989,,,field_room,crn_b01i.prd,work\cdrom\map\mapbin
1990,,,field_room,fin_12.ctd,work\cdrom\map\mapbin
1991,,,field_room,fin_13.bin,work\cdrom\map\mapbin
1992,,,field_room,crn_b16i.prd,work\cdrom\map\mapbin
1993,,,field_room,fin_13.ctd,work\cdrom\map\mapbin
1994,,,field_room,fin_10.bin,work\cdrom\map\mapbin
1995,,,field_room,jac_b13i.prd,work\cdrom\map\mapbin
1996,,,field_room,fin_10.ctd,work\cdrom\map\mapbin
1997,,,field_room,fin_04.bin,work\cdrom\map\mapbin
1998,,,field_room,fin_04.prd,work\cdrom\map\mapbin
1999,,,field_room,fin_04.ctd,work\cdrom\map\mapbin
2000,,,field_room,fin_14.bin,work\cdrom\map\mapbin
2001,,,field_room,tel_a08i.prd,work\cdrom\map\mapbin
2002,,,field_room,fin_14.ctd,work\cdrom\map\mapbin
